Search Name,Address,Address Lat,Address Long,Nearest MRT Station,Nearest MRT Distance,Nearest Mall Name,Nearest Mall Distance,Nearest Bus Stop Code,Nearest Bus Stop Distance,Number of Bus Stops,Nearest NPC,Nearest NPC Distance,Nearest School,Nearest School Distance,Nearest Green Area,Nearest Green Area Distance
209 ANG MO KIO AVE 3,209 ANG MO KIO AVENUE 3,1.36897078875054,103.843284534663,ANG MO KIO MRT STATION (NS16),0.7055466678030163,CATHAY CINEPLEX AMK HUB,0.576383605848288,54239 (BUS STOP),0.024266082089458834,2,Ang Mo Kio South Neighbourhood Police Centre,0.9426087717907876,Ang Mo Kio Secondary School,0.2208311405911945,Ang Mo Kio Town Garden West,0.5790628309404805
153 ANG MO KIO AVE 5,153 ANG MO KIO AVENUE 5,1.37635745661369,103.842056476563,YIO CHU KANG MRT STATION (NS15),0.6808802037422831,CATHAY CINEPLEX AMK HUB,1.0686859994288052,54459 (BUS STOP),0.11465020202403597,4,Ang Mo Kio North Neighbourhood Police Centre,1.0196622717717576,Mayflower Primary School,0.1233963233782194,Ang Mo Kio Town Garden West,0.2629291834198089
562 ANG MO KIO AVE 3,562 ANG MO KIO AVENUE 3,1.37018144221919,103.85901883576,ANG MO KIO MRT STATION (NS16),1.052050626571424,MYVILLAGE AT SERANGOON GARDEN,0.8850743533904489,54429 (BUS STOP),0.09443668941706897,3,Ang Mo Kio South Neighbourhood Police Centre,0.8129084630830539,Jing Shan Primary School,0.798802735116971,Ang Mo Kio Town Garden East,0.9512310524578561
537 ANG MO KIO AVE 5,537 ANG MO KIO AVENUE 5,1.37520009617687,103.853059796325,ANG MO KIO MRT STATION (NS16),0.703248748128562,CATHAY CINEPLEX AMK HUB,0.8408669065653986,54479 (BUS STOP),0.06779440281714556,2,Ang Mo Kio South Neighbourhood Police Centre,0.6060658109480626,Anderson Secondary School,0.19277300449381082,Ang Mo Kio Town Garden East,0.5776588651246274
438 ANG MO KIO AVE 10,438 ANG MO KIO AVENUE 10,1.3669708169506,103.853906591778,ANG MO KIO MRT STATION (NS16),0.5849358202168385,CATHAY CINEPLEX AMK HUB,0.6534579979184115,54381 (BUS STOP),0.27818047843927535,0,Ang Mo Kio South Neighbourhood Police Centre,0.4087248562497753,Deyi Secondary School,0.1860332510000288,Ang Mo Kio Town Garden East,0.5626483444293269
544 ANG MO KIO AVE 10,544 ANG MO KIO AVENUE 10,1.37395961943023,103.856471368511,ANG MO KIO MRT STATION (NS16),0.8894276780403111,CATHAY CINEPLEX AMK HUB,1.0358927982464987,54439 (BUS STOP),0.10671290974105876,2,Ang Mo Kio South Neighbourhood Police Centre,0.6941974176870458,Jing Shan Primary School,0.5191628535368233,Ang Mo Kio Town Garden East,0.7589624829190864
173 ANG MO KIO AVE 4,173 ANG MO KIO AVENUE 4,1.37531353711244,103.836245672487,MAYFLOWER MRT STATION (TE6),0.4296344234470534,CATHAY CINEPLEX AMK HUB,1.5192668415180361,54191 (BUS STOP),0.17388469730468978,2,Ang Mo Kio North Neighbourhood Police Centre,1.4595073633167002,CHIJ St. Nicholas Girls’ School,0.30126891464147504,Ang Mo Kio Town Garden West,0.7559514311681382
428 ANG MO KIO AVE 3,428 ANG MO KIO AVENUE 3,1.36893906457102,103.854412288513,ANG MO KIO MRT STATION (NS16),0.5508071914494405,CATHAY CINEPLEX AMK HUB,0.6617489433069613,54279 (BUS STOP),0.09274007392786814,4,Ang Mo Kio South Neighbourhood Police Centre,0.31946716218954246,Deyi Secondary School,0.38739146430168764,Ang Mo Kio Town Garden East,0.4789240454438319
412 ANG MO KIO AVE 10,412 ANG MO KIO AVENUE 10,1.36385512178453,103.855287998999,ANG MO KIO MRT STATION (NS16),0.9286748421990498,CATHAY CINEPLEX AMK HUB,0.9631365752963797,54379 (BUS STOP),0.13000322696981248,2,Ang Mo Kio South Neighbourhood Police Centre,0.7828076547737653,Deyi Secondary School,0.38684531720780013,Bishan-Ang Mo Kio Park,0.8962909412102609
127 ANG MO KIO AVE 3,127 ANG MO KIO AVENUE 3,1.37122322102767,103.843593321222,ANG MO KIO MRT STATION (NS16),0.6784102894878754,CATHAY CINEPLEX AMK HUB,0.5866904809484667,54239 (BUS STOP),0.2285448659325826,0,Ang Mo Kio South Neighbourhood Police Centre,0.9139435093723662,Ang Mo Kio Secondary School,0.4607501587263018,Ang Mo Kio Town Garden West,0.3351481460902958
134 ANG MO KIO AVE 3,134 ANG MO KIO AVENUE 3,1.37207665479505,103.841947733195,MAYFLOWER MRT STATION (TE6),0.6019320705778692,CATHAY CINEPLEX AMK HUB,0.7922364834216996,54231 (BUS STOP),0.2687079796487646,0,Ang Mo Kio South Neighbourhood Police Centre,1.1114950080584587,Ang Mo Kio Primary School,0.4002134702951808,Ang Mo Kio Town Garden West,0.25775825740699987
344 ANG MO KIO AVE 3,344 ANG MO KIO AVENUE 3,1.36797705108684,103.849264839398,ANG MO KIO MRT STATION (NS16),0.21990486126125308,CATHAY CINEPLEX AMK HUB,0.16185298964176204,54339 (BUS STOP),0.14689960557021453,2,Ang Mo Kio South Neighbourhood Police Centre,0.34722224687696274,Teck Ghee Primary School,0.32553069521547645,Ang Mo Kio Town Garden East,0.3306169420284738
309A ANG MO KIO ST 31,309A ANG MO KIO STREET 31,1.36502933267756,103.845300649183,ANG MO KIO MRT STATION (NS16),0.7219976275317168,CATHAY CINEPLEX AMK HUB,0.5814515583807163,54071 (BUS STOP),0.08860091444296694,3,Bishan Neighbourhood Police Centre,0.8466550078855696,Ang Mo Kio Secondary School,0.4337384763099175,Bishan-Ang Mo Kio Park,0.5108215521688136
354 ANG MO KIO ST 32,354 ANG MO KIO STREET 32,1.3638775246776,103.85202861388,ANG MO KIO MRT STATION (NS16),0.7271764333522988,CATHAY CINEPLEX AMK HUB,0.7115607930767032,54321 (BUS STOP),0.040610057679422655,2,Ang Mo Kio South Neighbourhood Police Centre,0.672721781884194,Teck Ghee Primary School,0.22439778468761878,Bishan-Ang Mo Kio Park,0.5703791562487424
307C ANG MO KIO AVE 1,307C ANG MO KIO AVENUE 1,1.36556100435161,103.845169497182,ANG MO KIO MRT STATION (NS16),0.6887081410884286,CATHAY CINEPLEX AMK HUB,0.5452570764585845,54019 (BUS STOP),0.12983764026785072,3,Ang Mo Kio South Neighbourhood Police Centre,0.8738357066560425,Ang Mo Kio Secondary School,0.3889715624031232,Bishan-Ang Mo Kio Park,0.5691299041326292
539 ANG MO KIO AVE 10,539 ANG MO KIO AVENUE 10,1.37537429110231,103.854258752173,ANG MO KIO MRT STATION (NS16),0.7994672008064435,CATHAY CINEPLEX AMK HUB,0.9419284116778929,54579 (BUS STOP),0.08418531830217936,6,Ang Mo Kio South Neighbourhood Police Centre,0.6694592749293323,Anderson Secondary School,0.32190192843906484,Ang Mo Kio Town Garden East,0.6691621419944773
104B ANG MO KIO ST 11,104B ANG MO KIO STREET 11,1.37151151416054,103.838458787545,MAYFLOWER MRT STATION (TE6),0.21028062684992446,CATHAY CINEPLEX AMK HUB,1.1417803086971567,54221 (BUS STOP),0.21406164069627703,0,Ang Mo Kio South Neighbourhood Police Centre,1.483740933090812,Ang Mo Kio Primary School,0.27615725716728856,Ang Mo Kio Town Garden West,0.5799536904331248
553 ANG MO KIO AVE 10,553 ANG MO KIO AVENUE 10,1.37260157854458,103.857234141592,ANG MO KIO MRT STATION (NS16),0.9034222677607696,CATHAY CINEPLEX AMK HUB,1.0459134537764492,54439 (BUS STOP),0.07648667417876238,3,Ang Mo Kio South Neighbourhood Police Centre,0.6826099283927826,Jing Shan Primary School,0.5686261183405823,Ang Mo Kio Town Garden East,0.7805709530108345
431 ANG MO KIO AVE 10,431 ANG MO KIO AVENUE 10,1.36822021035822,103.852978892068,ANG MO KIO MRT STATION (NS16),0.42528774916674517,CATHAY CINEPLEX AMK HUB,0.5133347139451517,54279 (BUS STOP),0.20197749374689283,0,Ang Mo Kio South Neighbourhood Police Centre,0.23570617730061671,Deyi Secondary School,0.251852224658194,Ang Mo Kio Town Garden East,0.39102679724521744
305 ANG MO KIO AVE 1,305 ANG MO KIO AVENUE 1,1.36608459098943,103.846013895433,ANG MO KIO MRT STATION (NS16),0.5816604788749877,CATHAY CINEPLEX AMK HUB,0.4401234470701016,54019 (BUS STOP),0.20380800143674357,0,Ang Mo Kio South Neighbourhood Police Centre,0.7634474107188272,Ang Mo Kio Secondary School,0.4510134665236243,Bishan-Ang Mo Kio Park,0.5837421245294234
588B ANG MO KIO ST 52,588B ANG MO KIO STREET 52,1.37197571261128,103.853150894936,ANG MO KIO MRT STATION (NS16),0.459467596719135,CATHAY CINEPLEX AMK HUB,0.6058820433846339,54411 (BUS STOP),0.126995865938791,3,Ang Mo Kio South Neighbourhood Police Centre,0.27914905503815524,Jing Shan Primary School,0.11679537105651014,Ang Mo Kio Town Garden East,0.3297239684445263
700B ANG MO KIO AVE 6,700B ANG MO KIO AVENUE 6,1.36941049476136,103.846059825406,ANG MO KIO MRT STATION (NS16),0.39319270044385035,CATHAY CINEPLEX AMK HUB,0.26843213890347756,54241 (BUS STOP),0.033403404048451914,5,Ang Mo Kio South Neighbourhood Police Centre,0.630722133615149,Ang Mo Kio Secondary School,0.49150403540786325,Ang Mo Kio Town Garden East,0.511296101826864
596B ANG MO KIO ST 52,596B ANG MO KIO STREET 52,1.37205123278789,103.850545847531,ANG MO KIO MRT STATION (NS16),0.25988860439156725,CATHAY CINEPLEX AMK HUB,0.39308451184245513,54401 (BUS STOP),0.1567873403057319,2,Ang Mo Kio South Neighbourhood Police Centre,0.2701454081015489,Jing Shan Primary School,0.17749894869710622,Ang Mo Kio Town Garden East,0.15131278210188442
616 ANG MO KIO AVE 4,616 ANG MO KIO AVENUE 4,1.37746746996281,103.838776659182,MAYFLOWER MRT STATION (TE6),0.7113687190285122,CATHAY CINEPLEX AMK HUB,1.416459425761897,55119 (BUS STOP),0.10530314648803006,5,Ang Mo Kio North Neighbourhood Police Centre,1.0939291901298027,Yio Chu Kang Secondary School,0.37779660858959757,Ang Mo Kio Town Garden West,0.5913814791768363
620 BEDOK RESERVOIR RD,620 BEDOK RESERVOIR ROAD,1.33433431952628,103.917712569623,BEDOK NORTH MRT STATION (DT29),0.054119999478716034,DJITSUN MALL BEDOK,1.6022727604241396,84539 (BUS STOP),0.11859072407900056,2,Bedok Neighbourhood Police Centre,2.1585064705599617,Damai Primary School,0.4148517192974253,Bedok Town Park,0.5154288489528834
539 BEDOK NTH ST 3,539 BEDOK NORTH STREET 3,1.33131111312379,103.925307784513,BEDOK NORTH MRT STATION (DT29),0.8996748515185402,DJITSUN MALL BEDOK,0.745716993636353,84381 (BUS STOP),0.1302482263404773,4,Bedok Neighbourhood Police Centre,1.3158285680512745,Damai Primary School,0.6437382177628355,Bedok Town Park,0.4755249097678011
144 BEDOK RESERVOIR RD,144 BEDOK RESERVOIR ROAD,1.33486976872987,103.912526824975,KAKI BUKIT MRT STATION (DT28),0.4522919968371025,DJITSUN MALL BEDOK,2.128300894609758,84701 (BUS STOP),0.13412765500055926,4,Bedok Neighbourhood Police Centre,2.73796238827698,Telok Kurau Primary School,0.46059472189999556,Bedok Town Park,1.0931033302426714
703 BEDOK RESERVOIR RD,703 BEDOK RESERVOIR ROAD,1.33716507441516,103.919893055357,BEDOK NORTH MRT STATION (DT29),0.34335531113146184,DJITSUN MALL BEDOK,1.6315514800181703,84469 (BUS STOP),0.04303208517614387,3,Bedok Neighbourhood Police Centre,1.9717960107630486,Damai Primary School,0.2435921163157993,Bedok Town Park,0.4112169758996987
504 BEDOK NTH ST 3,504 BEDOK NORTH STREET 3,1.33188000305479,103.932389359044,BEDOK RESERVOIR MRT STATION (DT30),0.5259923980435645,DJITSUN MALL BEDOK,0.7138445595879599,84341 (BUS STOP),0.09741033318620387,4,Bedok Neighbourhood Police Centre,0.5275110271929311,Yu Neng Primary School,0.2250715060675098,Bedok Town Park,1.1507844557581053
530 BEDOK NTH ST 3,530 BEDOK NORTH STREET 3,1.33371332018833,103.927020293564,BEDOK RESERVOIR MRT STATION (DT30),0.6630123498990824,DJITSUN MALL BEDOK,0.8901285431871037,84401 (BUS STOP),0.061125889397817476,2,Bedok Neighbourhood Police Centre,1.121806227630478,Damai Secondary School,0.3575429457798505,Bedok Town Park,0.5248869181812442
628 BEDOK RESERVOIR RD,628 BEDOK RESERVOIR ROAD,1.33489723692503,103.915006751045,BEDOK NORTH MRT STATION (DT29),0.33078531578471704,DJITSUN MALL BEDOK,1.8889026170418883,84491 (BUS STOP),0.10058909336040409,2,Bedok Neighbourhood Police Centre,2.4637630831805346,Telok Kurau Primary School,0.6232023655024193,Bedok Town Park,0.8180458407768845
74 BEDOK NTH RD,74 BEDOK NORTH ROAD,1.32751177120151,103.942220384041,TANAH MERAH MRT STATION (EW4),0.460330408260945,DJITSUN MALL BEDOK,1.4164899385666598,84061 (BUS STOP),0.1850177027772293,1,Bedok Neighbourhood Police Centre,0.8141915129622852,Bedok View Secondary School,0.4111757074807708,Bedok Town Park,2.3380288936374147
29 NEW UPP CHANGI RD,29 NEW UPPER CHANGI ROAD,1.32395813360222,103.936341250384,BEDOK MRT STATION (EW5),0.7066554063815658,DJITSUN MALL BEDOK,0.7918135792545763,84049 (BUS STOP),0.18568553842044325,2,Bedok Neighbourhood Police Centre,0.9763878594366371,Bedok Green Primary School,0.18018026316164254,Bedok Town Park,1.9409961088214391
107 BEDOK RESERVOIR RD,107 BEDOK RESERVOIR ROAD,1.32987028916159,103.909220387915,KAKI BUKIT MRT STATION (DT28),0.5730487418363653,WISMA GEYLANG SERAI,2.030314907356605,72069 (BUS STOP),0.1926286083876435,1,Marine Parade Neighbourhood Police Centre,2.6929871938034324,Telok Kurau Primary School,0.23103105563634466,Bedok Town Park,1.543860289143317
30 NEW UPP CHANGI RD,30 NEW UPPER CHANGI ROAD,1.32352678658792,103.936423904386,BEDOK MRT STATION (EW5),0.7176110331503105, BEDOK MALL 1,0.8156793532829036,84049 (BUS STOP),0.21006813294001825,0,Bedok Neighbourhood Police Centre,1.023520141014352,Bedok Green Primary School,0.16200334745889441,Bedok Town Park,1.9773234803887174
32 CHAI CHEE AVE,32 CHAI CHEE AVENUE,1.32371729072048,103.925001092941,BEDOK MRT STATION (EW5),0.5547513772721638, BEDOK MALL 1,0.47953932210295624,84021 (BUS STOP),0.04630292636225915,2,Bedok Neighbourhood Police Centre,1.6724980724752707,Fengshan Primary School,1.0072916056689878,Bedok Town Park,1.223839643347958
424 BEDOK NTH AVE 1,424 BEDOK NORTH AVENUE 1,1.32842001017396,103.927482674529,BEDOK MRT STATION (EW5),0.566655663304503,DJITSUN MALL BEDOK,0.34419416307162815,84309 (BUS STOP),0.08048212718587268,4,Bedok Neighbourhood Police Centre,1.1667788013394953,Fengshan Primary School,0.4945878817203948,Bedok Town Park,0.8762249413479666
110 BEDOK NTH RD,110 BEDOK NORTH ROAD,1.33247206352435,103.934860475522,BEDOK RESERVOIR MRT STATION (DT30),0.5446961348617559,DJITSUN MALL BEDOK,0.9202409457338592,84529 (BUS STOP),0.07158346959647763,4,Bedok Neighbourhood Police Centre,0.24610387080754767,Red Swastika School,0.10390126582029255,Bedok Town Park,1.407281035873776
521 BEDOK NTH AVE 1,521 BEDOK NORTH AVENUE 1,1.33025307073546,103.927058345096,BEDOK MRT STATION (EW5),0.7696561130349964,DJITSUN MALL BEDOK,0.5368793686645429,84311 (BUS STOP),0.04030530973956935,4,Bedok Neighbourhood Police Centre,1.1450614531131122,Fengshan Primary School,0.5195184246399284,Bedok Town Park,0.6976107070724092
125 BEDOK NTH RD,125 BEDOK NORTH ROAD,1.32884321524242,103.939123687022,TANAH MERAH MRT STATION (EW4),0.8239955374754245,DJITSUN MALL BEDOK,1.1060294774466761,84249 (BUS STOP),0.08332866829769758,2,Bedok Neighbourhood Police Centre,0.48720058908007213,Bedok Green Primary School,0.6158956236225988,Bedok Town Park,1.9644673671632564
27 NEW UPP CHANGI RD,27 NEW UPPER CHANGI ROAD,1.32407808608611,103.934700574178,BEDOK MRT STATION (EW5),0.5243783094954356,DJITSUN MALL BEDOK,0.6154641689648358,84049 (BUS STOP),0.02773016742820941,4,Bedok Neighbourhood Police Centre,0.9950005801554395,Bedok Green Primary School,0.3602526199919904,Bedok Town Park,1.7895644436273888
419 BEDOK NTH ST 1,419 BEDOK NORTH STREET 1,1.32697958373998,103.92813074959,BEDOK MRT STATION (EW5),0.3920667385916849,DJITSUN MALL BEDOK,0.18491046104590056,84309 (BUS STOP),0.18195603208681663,2,Bedok Neighbourhood Police Centre,1.1796508874134208,Fengshan Primary School,0.5070642609371014,Bedok Town Park,1.045863121074362
204 BEDOK NTH ST 1,204 BEDOK NORTH STREET 1,1.32605951201685,103.930139394892,BEDOK MRT STATION (EW5),0.2318752552474031,DJITSUN MALL BEDOK,0.06536407279316891,84651 (BUS STOP),0.12677090394374252,2,Bedok Neighbourhood Police Centre,1.0671939109588484,Fengshan Primary School,0.45171044068665717,Bedok Town Park,1.2688640986461623
104 BEDOK NTH AVE 4,104 BEDOK NORTH AVENUE 4,1.3332985212474,103.936601473643,BEDOK RESERVOIR MRT STATION (DT30),0.6091476708780015,DJITSUN MALL BEDOK,1.118429008147435,84221 (BUS STOP),0.2291491376614691,0,Bedok Neighbourhood Police Centre,0.08310870979979867,Bedok Green Secondary School,0.22138700906012285,Bedok Town Park,1.5891271000048361
59 CHAI CHEE RD,59 CHAI CHEE ROAD,1.32488916288351,103.920246728829,KEMBANGAN MRT STATION (EW6),0.9174401800420332, BEDOK MALL 1,0.9942123959203513,84579 (BUS STOP),0.1358109557534993,2,Bedok Neighbourhood Police Centre,2.061591297465657,St. Stephen's School,0.7552028418648974,Bedok Town Park,1.0829930796409992
418 BEDOK NTH AVE 2,418 BEDOK NORTH AVENUE 2,1.32856421177174,103.930036524233,BEDOK MRT STATION (EW5),0.509778106395498,DJITSUN MALL BEDOK,0.27704871786843493,84339 (BUS STOP),0.09279168825352874,5,Bedok Neighbourhood Police Centre,0.9068183469902994,Fengshan Primary School,0.23170243042821548,Bedok Town Park,1.0730121183023502
202 BEDOK NTH ST 1,202 BEDOK NORTH STREET 1,1.32565628436985,103.927990975389,BEDOK MRT STATION (EW5),0.28957792989294406, BEDOK MALL 1,0.1669904425138859,84009 (BUS STOP),0.17027596978876883,1,Bedok Neighbourhood Police Centre,1.27742771220826,Fengshan Primary School,0.6195665308895438,Bedok Town Park,1.1569564778353068
416 BEDOK NTH AVE 2,416 BEDOK NORTH AVENUE 2,1.32840382815915,103.930684870347,BEDOK MRT STATION (EW5),0.4980347668390793,DJITSUN MALL BEDOK,0.28336835858724685,84339 (BUS STOP),0.03186612865334932,4,Bedok Neighbourhood Police Centre,0.8553959729680995,Fengshan Primary School,0.19313971919308728,Bedok Town Park,1.1415779526022791
221B BEDOK CTRL,221B BEDOK CENTRAL,1.32500043309616,103.934497810091,BEDOK MRT STATION (EW5),0.5143956767205944,DJITSUN MALL BEDOK,0.5634425802696813,84041 (BUS STOP),0.040429502423088334,4,Bedok Neighbourhood Police Centre,0.9033370004972635,Bedok Green Primary School,0.4137092333902379,Bedok Town Park,1.7077047356596018
5 BEDOK STH AVE 2,5 BEDOK SOUTH AVENUE 2,1.32219157915726,103.934399264462,BEDOK MRT STATION (EW5),0.5295283917258738, BEDOK MALL 1,0.645301344987543,84161 (BUS STOP),0.23044066124994733,0,Bedok Neighbourhood Police Centre,1.2063965398229388,Bedok Green Primary School,0.4112015402422722,East Coast Park,1.7655065700732255
52 NEW UPP CHANGI RD,52 NEW UPPER CHANGI ROAD,1.32390387200176,103.942511366491,TANAH MERAH MRT STATION (EW4),0.5614782093557401,DJITSUN MALL BEDOK,1.4612770543792462,84069 (BUS STOP),0.17966673695621557,2,Bedok Neighbourhood Police Centre,1.1514024536052145,Bedok View Secondary School,0.14340103873700424,East Coast Park,2.3729188034168307
512 BEDOK NTH AVE 2,512 BEDOK NORTH AVENUE 2,1.33336715518929,103.929177675999,BEDOK RESERVOIR MRT STATION (DT30),0.49530919517320704,DJITSUN MALL BEDOK,0.8069689735106665,84419 (BUS STOP),0.02830299726347382,4,Bedok Neighbourhood Police Centre,0.8794594450171097,Yu Neng Primary School,0.33491757873504113,Bedok Town Park,0.7677669098692131
707 BEDOK NTH RD,707 BEDOK NORTH ROAD,1.33546649823112,103.919288377804,BEDOK NORTH MRT STATION (DT29),0.1664223930929758,DJITSUN MALL BEDOK,1.5435660120634611,84539 (BUS STOP),0.09825342849791317,3,Bedok Neighbourhood Police Centre,1.9993997555447647,Damai Primary School,0.22030647687106583,Bedok Town Park,0.36030462423594806
120 BEDOK RESERVOIR RD,120 BEDOK RESERVOIR ROAD,1.33089247225844,103.909920867054,KAKI BUKIT MRT STATION (DT28),0.48135555356149656,WISMA GEYLANG SERAI,2.16668020344684,72069 (BUS STOP),0.07043210291697702,2,Marine Parade Neighbourhood Police Centre,2.7889669065061695,Telok Kurau Primary School,0.11391032028668521,Bedok Town Park,1.4355205426925106
169 BEDOK STH AVE 3,169 BEDOK SOUTH AVENUE 3,1.32038884581716,103.945093904498,TANAH MERAH MRT STATION (EW4),0.7687133847988654, BEDOK MALL 1,1.833368191905458,84661 (BUS STOP),0.09361375596851433,3,Bedok Neighbourhood Police Centre,1.6352865700561325,Temasek Primary School,0.3033027164262307,East Coast Park,2.2925809705775113
64 NEW UPP CHANGI RD,64 NEW UPPER CHANGI ROAD,1.32422492999064,103.939855376207,TANAH MERAH MRT STATION (EW4),0.7934295481909112,DJITSUN MALL BEDOK,1.1643222094910164,84059 (BUS STOP),0.08662974152944095,2,Bedok Neighbourhood Police Centre,0.9932375760870493,Bedok Green Primary School,0.236166105585074,East Coast Park,2.232267391502831
507 BEDOK NTH AVE 3,507 BEDOK NORTH AVENUE 3,1.33298071677208,103.93259903289,BEDOK RESERVOIR MRT STATION (DT30),0.4053464136427387,DJITSUN MALL BEDOK,0.8346131643439926,84449 (BUS STOP),0.11943743463442433,2,Bedok Neighbourhood Police Centre,0.4969943868016639,Yu Neng Primary School,0.11294341686366734,Bedok Town Park,1.1503415826133325
718 BEDOK RESERVOIR RD,718 BEDOK RESERVOIR ROAD,1.3366305993765,103.92574851611,BEDOK RESERVOIR MRT STATION (DT30),0.7210314346656013,DJITSUN MALL BEDOK,1.2429829735463709,84629 (BUS STOP),0.1746885672211455,1,Bedok Neighbourhood Police Centre,1.3310543070625227,Damai Secondary School,0.15292757827801218,Bedok Town Park,0.4520983858575626
428 BEDOK NTH RD,428 BEDOK NORTH ROAD,1.32953994162628,103.9276500842,BEDOK MRT STATION (EW5),0.670496688947163,DJITSUN MALL BEDOK,0.43526683919946385,84319 (BUS STOP),0.030417565094915028,5,Bedok Neighbourhood Police Centre,1.1039929769781354,Fengshan Primary School,0.4523221314200345,Bedok Town Park,0.7995451240032642
666 JLN DAMAI,666 JALAN DAMAI,1.3335654358321,103.908102521069,KAKI BUKIT MRT STATION (DT28),0.16085438562278548,WISMA GEYLANG SERAI,2.2771086680279202,72041 (BUS STOP),0.14668496176962087,2,Marine Parade Neighbourhood Police Centre,3.1211798216927487,Telok Kurau Primary School,0.42138819389570303,Bedok Town Park,1.5863910086413557
651 JLN TENAGA,651 JALAN TENAGA,1.33219242937511,103.907363530886,KAKI BUKIT MRT STATION (DT28),0.3317339541324408,WISMA GEYLANG SERAI,2.104523782646383,72029 (BUS STOP),0.17308118219093035,2,Marine Parade Neighbourhood Police Centre,2.993231398544984,Telok Kurau Primary School,0.41688637033807413,Bedok Town Park,1.6838070007130521
771 BEDOK RESERVOIR VIEW,771 BEDOK RESERVOIR VIEW,1.33593406213274,103.938866262286,BEDOK RESERVOIR MRT STATION (DT30),0.7410022471538364,DJITSUN MALL BEDOK,1.5041528429765805,84251 (BUS STOP),0.2741963262986173,0,Bedok Neighbourhood Police Centre,0.4108735014768579,St. Anthony's Canossian Primary School,0.29562372295032535,Bedok Town Park,1.844083301318663
770 BEDOK RESERVOIR VIEW,770 BEDOK RESERVOIR VIEW,1.33592504234068,103.938460933366,BEDOK RESERVOIR MRT STATION (DT30),0.6962983671537178,DJITSUN MALL BEDOK,1.4727641119058243,84251 (BUS STOP),0.27637267422990025,0,Bedok Neighbourhood Police Centre,0.3899358444941564,St. Anthony's Canossian Primary School,0.33598109745100274,Bedok Town Park,1.7991282910302935
183 BEDOK NTH RD,183 BEDOK NORTH ROAD,1.32643686024316,103.941850926144,TANAH MERAH MRT STATION (EW4),0.5069005337576213,DJITSUN MALL BEDOK,1.3673911711091165,84061 (BUS STOP),0.07795285605942552,4,Bedok Neighbourhood Police Centre,0.8774585358280126,Bedok View Secondary School,0.3317724573155254,Bedok Town Park,2.3417898548584293
221A BEDOK CTRL,221A BEDOK CENTRAL,1.32520371636649,103.934772217554,BEDOK MRT STATION (EW5),0.5493486855638715,DJITSUN MALL BEDOK,0.5889045614525831,84041 (BUS STOP),0.05782826263013484,4,Bedok Neighbourhood Police Centre,0.8725360034446314,Bedok Green Primary School,0.39683712673962873,Bedok Town Park,1.7183844936017405
182 BEDOK NTH RD,182 BEDOK NORTH ROAD,1.3268699405257,103.941832797556,TANAH MERAH MRT STATION (EW4),0.5032391819336125,DJITSUN MALL BEDOK,1.3674679129980445,84061 (BUS STOP),0.12197373284644349,4,Bedok Neighbourhood Police Centre,0.838412019832479,Bedok View Secondary School,0.3710450918695524,Bedok Town Park,2.3221304378672714
114 LENGKONG TIGA,114 LENGKONG TIGA,1.32313486125334,103.91204571131,KEMBANGAN MRT STATION (EW6),0.25380344593903326,WISMA GEYLANG SERAI,1.849854585673934,83331 (BUS STOP),0.08465402612444577,1,Marine Parade Neighbourhood Police Centre,1.899428273227821,St. Stephen's School,0.7544315587455781,Bedok Town Park,1.6972587787381397
221C BEDOK CTRL,221C BEDOK CENTRAL,1.32499916612366,103.934234380089,BEDOK MRT STATION (EW5),0.48584281656901324,DJITSUN MALL BEDOK,0.5349535470963953,84041 (BUS STOP),0.06099725785496306,4,Bedok Neighbourhood Police Centre,0.9131313797362914,Bedok Green Primary School,0.4404296945784826,Bedok Town Park,1.6847277581602385
604 BEDOK RESERVOIR RD,604 BEDOK RESERVOIR ROAD,1.33079235635694,103.913183390283,BEDOK NORTH MRT STATION (DT29),0.6906603574225932,DJITSUN MALL BEDOK,1.8926132394346515,84511 (BUS STOP),0.1425696172518715,2,Bedok Neighbourhood Police Centre,2.662964567005374,Telok Kurau Primary School,0.2516361516869986,Bedok Town Park,1.0949653411019233
140 BEDOK RESERVOIR RD,140 BEDOK RESERVOIR ROAD,1.33488991400405,103.913386186589,BEDOK NORTH MRT STATION (DT29),0.5107496734881216,DJITSUN MALL BEDOK,2.044870849869465,84499 (BUS STOP),0.07841043743787403,3,Bedok Neighbourhood Police Centre,2.6430177268463755,Telok Kurau Primary School,0.5069654907322299,Bedok Town Park,0.9978123418623727
146 BEDOK RESERVOIR RD,146 BEDOK RESERVOIR ROAD,1.33459969119921,103.912010752027,KAKI BUKIT MRT STATION (DT28),0.39690380294040245,DJITSUN MALL BEDOK,2.166242417893411,84701 (BUS STOP),0.15783466778440197,1,Bedok Neighbourhood Police Centre,2.7926943585458766,Telok Kurau Primary School,0.4128992411034342,Bedok Town Park,1.1494361697328823
711 BEDOK RESERVOIR RD,711 BEDOK RESERVOIR ROAD,1.3359734160825,103.923690295889,BEDOK NORTH MRT STATION (DT29),0.6495633256149115,DJITSUN MALL BEDOK,1.274947227112404,84479 (BUS STOP),0.20616180666876863,0,Bedok Neighbourhood Police Centre,1.5300853974692699,Damai Primary School,0.27499893422299865,Bedok Town Park,0.22994986124360645
